document_id,token_index,sentence_index,paragraph_index,token_text,lemma,pos,domain_class,character_offset,normalized_position,mean_delta_z,median_delta_z,std_delta_z,mean_abs_delta_z,clean_transition_rate,standard_error,ci95_low,ci95_high,n_trials,status
cli_input,265,4,0,engines,engine,NNS,general,881,0.8359621451104101,-0.19790727175342288,-0.30353748717649065,0.1738047838741198,0.20261106998596637,1.0,0.07772786231143822,-0.35025388188384177,-0.045560661623003984,5,valid
cli_input,276,5,0,sphere,sphere,NN,general,906,0.8706624605678234,-0.17655272878175426,-0.24124525092177374,0.10144614698677064,0.17655272878175426,1.0,0.045368096143570916,-0.26547419722315324,-0.08763126034035527,5,valid
cli_input,309,5,0,mortals,mortal,NNS,general,1017,0.9747634069400631,-0.3100843624124556,-0.29440583967575734,0.10710165482252543,0.3100843624124556,1.0,0.053550827411262714,-0.41504398413853055,-0.2051247406863807,4,valid
cli_input,29,0,0,exercised,exercise,VBN,general,78,0.11026615969581749,-0.2194243388323179,-0.2807254842459005,0.19426999217644295,0.2194243388323179,1.0,0.08688018169897574,-0.38970949496231033,-0.04913918270232545,5,valid
cli_input,85,1,0,applied,apply,VBN,general,221,0.3231939163498099,0.0020656291387561145,-0.048104138820056395,0.08614683251494151,0.06634275244942325,1.0,0.03852603470993968,-0.07344539889272565,0.07757665717023789,5,valid
cli_input,125,1,0,selection,selection,NN,general,333,0.4752851711026616,-0.22491709211379546,-0.13104681438350324,0.1872428041585726,0.22491709211379546,1.0,0.08373752767924973,-0.3890426463651249,-0.060791537862465994,5,valid
cli_input,131,1,0,works,work,NNS,general,352,0.49809885931558934,0.06644095961719684,0.028489131836558962,0.11581763803468968,0.06644095961719684,1.0,0.05179522232780625,-0.03507767614530341,0.1679595953796971,5,valid
cli_input,151,2,0,express,express,VB,general,402,0.5741444866920152,-0.059173392082639345,-0.002448956694271795,0.1698992549875235,0.08694712111148553,1.0,0.07598125669573455,-0.20809665520627907,0.08974987104100036,5,valid
cli_input,216,4,0,part,part,NN,general,593,0.8212927756653993,-0.17324328664083416,-0.14701924532346033,0.05088122065040573,0.17324328664083416,1.0,0.022754773630494652,-0.21784264295660366,-0.12864393032506466,5,valid
cli_input,230,4,0,effects,effect,NNS,general,627,0.8745247148288974,-0.18911305243046977,-0.30537538944924886,0.17171296416487403,0.18911305243046977,1.0,0.07679237209812874,-0.3396261017428021,-0.03860000311813744,5,valid
cli_input,71,1,0,diversity,diversity,NN,general,193,0.21712538226299694,0.07181399390357668,0.08536609278699792,0.031310727712059006,0.07181399390357668,1.0,0.01400258311783008,0.04436893099262972,0.09925905681452363,5,valid
cli_input,202,4,0,reduce,reduce,VB,general,595,0.617737003058104,-0.1010326437128212,-0.08501447176663635,0.10554893770746604,0.1084682209352775,1.0,0.04720291993335697,-0.19355036678220086,-0.008514920643441531,5,valid
cli_input,262,4,0,features,feature,NNS,general,759,0.8012232415902141,0.002594648196828686,-0.015521460806699361,0.054312560864217804,0.04435819703127146,1.0,0.024289315624897147,-0.045012410427969725,0.05020170682162709,5,valid
cli_input,309,5,0,suitable,suitable,JJ,general,895,0.944954128440367,-0.28538617504741703,-0.22594584113279548,0.08863487977716414,0.28538617504741703,1.0,0.03963872327185208,-0.3630780726602471,-0.20769427743458696,5,valid
cli_input,57,1,0,rules,rule,NNS,general,182,0.1832797427652733,-0.27862691324619127,-0.3196172062934214,0.12307297277191119,0.27862691324619127,1.0,0.055039906662194826,-0.3865051303040931,-0.17074869618828942,5,valid
cli_input,71,1,0,structure,structure,NN,general,223,0.2282958199356913,-0.135461354317303,-0.11733362561939376,0.1633864582084536,0.17964658029756905,1.0,0.07306864543140615,-0.2786758993628591,0.007753190728253062,5,valid
cli_input,96,1,0,greater,great,JJR,general,283,0.3086816720257235,-0.29500658872328045,-0.33716984883378637,0.0720178001116217,0.29500658872328045,1.0,0.03220733932791561,-0.35813297380599507,-0.23188020364056583,5,valid
cli_input,112,1,0,individuals,individual,NNS,general,329,0.36012861736334406,-0.05994502792255599,-0.02378743174672382,0.13020753136488922,0.08655404406237263,1.0,0.06510376568244461,-0.1875484086601474,0.06765835281503543,4,valid
cli_input,123,2,0,exercised,exercise,VBN,general,378,0.3954983922829582,0.1817273370205304,0.2285507892577403,0.14706201345746348,0.20997175716398284,1.0,0.06576813179977543,0.052821798692970545,0.31063287534809025,5,valid
cli_input,129,2,0,range,range,NN,general,393,0.41479099678456594,-0.1235255847767579,-0.13940969187251517,0.07803989605773999,0.1260426216731447,1.0,0.03490050250842489,-0.1919305696932707,-0.05512059986024512,5,valid
cli_input,155,2,0,engine,engine,NN,general,479,0.4983922829581994,0.09001822330709057,0.03267248637550768,0.196632145505131,0.15393622361201736,1.0,0.08793656878222052,-0.08233745150606163,0.26237389812024275,5,valid
cli_input,162,3,0,repeatedly,repeatedly,RB,general,493,0.5209003215434084,-0.269173372391314,-0.2645018200834871,0.04856971144109886,0.269173372391314,1.0,0.021721035285969265,-0.3117466015518138,-0.22660014323081423,5,valid
cli_input,243,4,0,findings,finding,NNS,general,731,0.7813504823151125,-0.357367895150382,-0.3349697223597606,0.0678689983335201,0.357367895150382,1.0,0.030351938767714175,-0.41685769513510174,-0.2978780951656622,5,valid
cli_input,253,4,0,important,important,JJ,general,761,0.8135048231511254,-0.2531437368055438,-0.15206130596145906,0.1392074313915378,0.2531437368055438,1.0,0.06225545591292333,-0.3751644303948735,-0.1311230432162141,5,valid
cli_input,269,5,0,significant,significant,JJ,general,798,0.864951768488746,0.11553812964955172,0.10368126574447323,0.10175170863256261,0.12314350275192801,1.0,0.04550474746583243,0.026348824616520147,0.2047274346825833,5,valid
cli_input,293,5,0,process,process,NN,general,878,0.9421221864951769,-0.11807474005042777,-0.1289076267786976,0.08091013210135896,0.12233849756346601,1.0,0.036184111089425305,-0.18899559778570135,-0.047153882315154175,5,valid
cli_input,58,1,0,beginning,begin,VBG,general,125,0.16066481994459833,-0.08962918338028172,-0.09420132501003287,0.10016252349864918,0.08962918338028172,1.0,0.04479404226817992,-0.17742550622591435,-0.0018328605346490806,5,valid
cli_input,109,2,0,discipline,discipline,NN,general,255,0.30193905817174516,-0.07814253570031578,-0.1100606327084841,0.14641110186843512,0.14339835977764417,1.0,0.06547703528769347,-0.20647752486419496,0.05019245346356342,5,valid
cli_input,173,3,0,goals,goal,NNS,general,434,0.4792243767313019,-0.19667178317826525,-0.22196322437961302,0.07126508857652569,0.19667178317826525,1.0,0.03187071649593103,-0.25913838751029006,-0.13420517884624042,5,valid
cli_input,184,3,0,indicating,indicate,VBG,general,464,0.5096952908587258,-0.20616198029637287,-0.21161541229962433,0.08399520628914928,0.20616198029637287,1.0,0.037563798209331124,-0.27978702478666184,-0.13253693580608386,5,valid
cli_input,219,4,0,basic,basic,JJ,general,554,0.6066481994459834,-0.01750125408412697,0.05921380243313168,0.13247162518926925,0.08855781700388499,1.0,0.05924311180261589,-0.1336177532172541,0.09861524504900018,5,valid
cli_input,221,4,0,rules,rule,NNS,general,560,0.6121883656509696,-0.18665867501970718,-0.21598322595316555,0.07014704688431071,0.18665867501970718,1.0,0.03137071305083671,-0.24814527259934713,-0.12517207744006723,5,valid
cli_input,228,4,0,process,process,NN,general,576,0.631578947368421,-0.14031538988238865,-0.09521024667344413,0.14007263623720254,0.14031538988238865,1.0,0.06264238728279704,-0.2630944689566709,-0.017536310808106442,5,valid
cli_input,295,6,0,aspects,aspect,NNS,general,762,0.817174515235457,-0.12371838876857191,-0.11750938129358302,0.03551130362659717,0.12371838876857191,1.0,0.015881137775741214,-0.1548454188090247,-0.09259135872811913,5,valid
cli_input,314,6,0,often,often,RB,general,823,0.8698060941828255,-0.0883311604190935,-0.09682675600423307,0.10373415801034419,0.1164067994868884,1.0,0.04639132577996679,-0.17925815894782843,0.00259583810964141,5,valid
cli_input,333,7,0,problems,problem,NNS,general,875,0.9224376731301939,-0.15570014593273815,-0.20249529995881965,0.10942300334736643,0.1711480627445376,1.0,0.048935454757379676,-0.2516136372572023,-0.05978665460827398,5,valid
