partition,domain,config_id,clean_pct,mean_out_z,mean_delta_z,mean_turnover,mean_domain_turnover
val,open_domain_qa,EXP_06_SYNTAX_ONLY,0.0,2.557909072218092,0.0,0.0,0.0
val,open_domain_qa,EXP_07_CADENCE_ONLY,0.0,2.557909072218092,0.0,0.0,0.0
val,open_domain_qa,EXP_08_LEX_TERM_FUNC,87.5,1.1361646791280198,-1.4217443930900722,14.056669074274708,0.0
val,open_domain_qa,EXP_09_LEX_TYPING,75.0,1.300794282649969,-1.2571147895681227,14.957001625135428,0.0
val,open_domain_qa,EXP_10_FULL_COMBINED,75.0,0.9162369300470302,-1.6416721421710616,18.697634525099314,0.0
val,open_domain_qa,EXP_11_FROZEN_SPATIAL_HEATMAP,37.5,1.7416963092198223,-0.8162127629982695,8.47530697002528,0.0
val,open_domain_qa,EXP_12_FROZEN_COMPOSITE_MODEL,37.5,1.7267200696216614,-0.8311890025964306,8.47530697002528,0.0
val,open_domain_qa,EXP_13_UNIFORM_ALLOCATION_CTRL,25.0,2.253614493140455,-0.3042945790776371,8.47530697002528,0.0
val,open_domain_qa,EXP_14_SHUFFLED_SPATIAL_CTRL,25.0,1.9749368619776455,-0.5829722102404463,8.282999277717588,0.0
val,open_domain_qa,DOSE_01_PROB_0.10,0.0,2.40614159610396,-0.1517674761141319,2.4220913085349705,0.0
val,open_domain_qa,DOSE_02_PROB_0.25,37.5,2.143030231019473,-0.4148788411986188,4.680578126880944,0.0
val,open_domain_qa,DOSE_03_PROB_0.50,25.0,1.9881178705030533,-0.5697912017150385,8.441261887564705,0.0
val,open_domain_qa,DOSE_04_PROB_0.75,87.5,1.3728793524812066,-1.1850297197368853,11.539101059347539,0.0
val,open_domain_qa,DOSE_05_PROB_1.00,87.5,1.1361646791280198,-1.4217443930900722,14.056669074274708,0.0
